ym_dt,Q1,Q2,Q3,Q4,Q5,DAT,Q5_Q1,MKT,SMB,HML,MKT5,SMB5,HML5,RMW,CMA,UMD
2012-07-01,-0.09416753379953378,-0.08949152668213457,-0.08848060232558141,-0.09916561200923787,-0.10093309813084113,-0.006765564331307344,-0.006765564331307344,-0.0548077608691564,-0.049874121652371484,0.007560331805465559,-0.15557624717350105,-0.09504519918658416,0.025571649152320797,0.08117056386220467,-0.046832684339895736,-0.013919
2012-08-01,0.02685424355971897,0.008754306976744187,0.015825358139534885,0.021204858796296293,0.04510402790697675,0.01824978434725778,0.01824978434725778,-0.02429761302752742,0.08384593009540153,-0.014364485084252032,-0.07113606176504028,0.22720065196237926,-0.04264992627130315,-0.08997351607670079,0.052502352292539856,0.008294
2012-09-01,0.02039158411214953,0.011408678321678323,0.011555123255813952,0.003079090487238977,0.006113590697674419,-0.014277993414475111,-0.014277993414475111,0.020028942498102387,-0.021738966745025068,-0.022042337918847466,0.06129833788836647,-0.0540612537919799,-0.05167666100121682,0.05530972713052251,0.0014687442941985207,-0.01107
2012-10-01,0.00080082476635514,0.027622400932400936,0.0010815697674418606,-0.004860719257540605,-0.014266550116550116,-0.015067374882905256,-0.015067374882905256,-0.006528946496817123,0.01785639363678415,0.007614147379723546,-0.019459236373708166,0.06241096837525539,0.03854623672247692,-0.017656138286771594,0.01287229081805319,0.022141
2012-11-01,-0.09701902797202798,-0.10550793006993006,-0.10921715581395351,-0.10851552314814815,-0.13157133874709978,-0.0345523107750718,-0.0345523107750718,-0.0526068242955523,-0.0639298649853175,0.05425253955880249,-0.14966362722618032,-0.14745810724206576,0.13763304094176543,0.04007494679089518,-0.02141995663888918,-0.020913
2012-12-01,0.1607048504672897,0.1617000558139535,0.15870507925407926,0.16152807925407925,0.1697173511627907,0.009012500695501025,0.009012500695501025,0.14692738350944445,0.01278998847495516,0.01568707336540731,0.5087169364189723,0.031052486297840964,-0.0021248164132613434,0.01516346269862967,0.000972331753467337,-0.07655
2013-01-01,0.06044829439252337,0.05939606308411215,0.0690788878504673,0.06793989095127609,0.07140096721311476,0.01095267282059139,0.01095267282059139,0.051577814785998655,0.03154516952676367,0.014646991609793103,0.16285146825607866,0.0856911918518446,0.01176752924938218,-0.07545949401979446,0.027227264697645248,-0.003273
2013-02-01,0.045296811059907835,0.033770627039627035,0.05930092271662763,0.05052516166281755,0.05799849180327869,0.012701680743370858,0.012701680743370858,-0.006812342193699195,0.04598009107089629,-0.014677079554492711,-0.0202981187098229,0.11701125119887967,-0.024141832040592837,-0.03169090266151997,0.01597123152636648,0.004369
2013-03-01,-0.03570354838709677,-0.037548857476635514,-0.044690888111888115,-0.030762416861826698,-0.021818841860465114,0.013884706526631659,0.013884706526631659,-0.051899807770249384,0.028884565422522712,-0.01158406914375476,-0.14775844997661147,0.08578098914174537,-0.023656720553623223,-0.03431953033817059,0.018027991386943443,0.027779
2013-04-01,-0.04087553793103448,-0.03106059069767442,-0.04016413317757009,-0.014826559999999999,-0.011109018735362998,0.029766519195671484,0.029766519195671484,-0.02351340020715187,-0.010422418517157528,0.010354322157705154,-0.06889456074200517,-0.023339079219847125,0.03057095612322147,-0.005011760108070584,0.0021528073442038664,0.012476
2013-05-01,0.11529140322580646,0.13150428837209302,0.13514375409836066,0.1466771588785047,0.1963188738317757,0.08102747060596925,0.08102747060596925,0.06832436783939233,0.0837920156161005,-0.023381782180413535,0.21929671436868814,0.2126946440622668,-0.06687861172302012,-0.08348026686755106,0.016667078963298776,0.022709
2013-06-01,-0.17649753613053615,-0.16863300234741785,-0.163345682983683,-0.1507368857142857,-0.11683127830188679,0.05966625782864936,0.05966625782864936,-0.13116755807670677,-0.035565581403754876,0.007670029567266701,-0.34414461778562255,-0.04247632824473169,0.051155121545254145,0.04101752848880258,-0.03925421125704387,0.044217
2013-07-01,0.047604364425162686,0.04890710434782608,0.054114389610389606,0.06939686563876653,0.1396413769063181,0.0920370124811554,0.0920370124811554,0.02325852700471409,0.05768304319113238,0.002100079852901615,0.0714110401607626,0.12906916831834403,-0.010350453705878393,-0.04820638017655399,0.017323483022532615,0.073161
2013-08-01,0.09885755119825708,0.08540734130434782,0.09435484095860565,0.07006907675438596,0.08665661956521739,-0.012200931633039688,-0.012200931633039688,0.04693427470137146,0.055697686038183924,-0.0019186004018119096,0.14751469057660005,0.12484595618862948,-0.010056062672137434,-0.056788021354346796,0.06218027252785863,-0.071765
2013-09-01,0.025294747807017542,0.02959589059080963,0.054917956521739135,0.06802624776785714,0.11688657391304345,0.09159182610602591,0.09159182610602591,0.03895394125455942,0.013368019330967762,0.0337690413830638,0.12147316146352027,0.0022350451498773793,0.0706323584243509,-0.08768510404758145,0.022040486167456796,0.07624
2013-10-01,-0.011038217864923745,-0.017530825327510918,-0.017964507592190888,-0.014087488938053097,-0.05721960087719298,-0.046181383012269234,-0.046181383012269234,-0.018861215390817754,-0.0050488834681095,0.02126751262120763,-0.055523119625878636,-0.0037163121545572553,0.04452516026951647,0.005169433971802917,0.018918698375563814,-0.024833
2013-11-01,0.058195305494505495,0.0746058628318584,0.08110367028199565,0.09996602850877194,0.13585172527472528,0.07765641978021978,0.07765641978021978,0.040683404663507394,0.048249423788204515,0.003929936809589973,0.1270829689421622,0.11745865725484816,0.006289716451346017,-0.0674289226416287,-0.0008504591898953473,0.005614
2013-12-01,-0.039395338427947596,-0.032750596916299564,-0.022504675324675323,-0.023296703056768557,-0.03960953658536585,-0.00021419815741825082,-0.00021419815741825082,-0.04421029572048962,0.005833984413935678,0.004315267006174128,-0.12685364766284102,0.036221596387985944,0.013090159018272152,0.03638548935881247,-0.015199193796474164,6e-06
2014-01-01,-0.02079381481481482,-0.019346751677852353,0.007490008733624457,0.031351165198237885,0.12486959388646288,0.1456634087012777,0.1456634087012777,-0.02894330384937982,0.07057720562150527,0.018165393190836543,-0.08434101327007382,0.194273135541853,0.04097850694908489,-0.07129440502009932,-0.018729640348784327,0.056893
2014-02-01,0.03594189647577093,0.035572,0.04088146710526316,0.03840597995545657,0.033659280973451326,-0.0022826155023196043,-0.0022826155023196043,0.01038755130044322,0.0377748268904623,0.0018205575773408977,0.03148747839686705,0.11055280334288264,-0.007406670932157744,-0.04649546998726983,0.04720636481081386,-0.00358
2014-03-01,0.0017207019867549675,-0.0029137171492204903,-0.024263261640798228,-0.03687576053215078,-0.06214706181015453,-0.0638677637969095,-0.0638677637969095,-0.017568862539616648,-0.004667599557166002,0.0017049945112506126,-0.05178601571778485,-0.00386377902630608,0.01662386327247445,0.022768016246048406,0.027951644917938,-0.053732
2014-04-01,-0.015879178970917222,-0.013731162583518933,-0.011282202702702703,-0.012374056179775283,-0.011728109131403115,0.004151069839514108,0.004151069839514108,-0.007459220975137626,-0.013554578084134405,-0.002368376791446525,-0.022211158023633715,-0.025352253462778584,-0.009606684019337841,0.038505111233179345,-0.007714699907552802,-0.019501
2014-05-01,0.018944763513513513,0.019037775,0.021266085450346417,0.02564654054054054,0.06568893288590605,0.046744169372392536,0.046744169372392536,0.012881052302118334,0.01821288895330464,0.0027029867792842666,0.03914305867521284,0.042637106409049164,0.000756452984798095,-0.05797787739512039,0.005874716047558071,-0.016819
2014-06-01,0.03265091513761468,0.0421495,0.04899383595505618,0.058190449664429544,0.06358041111111111,0.03092949597349643,0.03092949597349643,0.024213403204161876,0.03348121619897193,-4.738020284145161e-05,0.07441327234606865,0.0889176463624588,-0.006386474361942396,-0.04519142885104965,0.02410482977784678,-0.012619
2014-07-01,0.11201099779249447,0.09150293260869566,0.08393596103896103,0.06696658658008657,0.028305950216450215,-0.08370504757604426,-0.08370504757604426,0.08486801218168938,0.002377668313043202,0.016729674995753063,0.27682304362412347,0.0016444334978689135,0.04246033069343369,-0.007513340263964441,0.017974982730199818,-0.028522
2014-08-01,0.052271061674008815,0.05708404751619871,0.05820826923076924,0.07124663774403471,0.0812610177383592,0.028989956064350383,0.028989956064350383,0.01099279403499609,0.06451159796799066,-0.029454803894311765,0.033342235053023916,0.1631010595201703,-0.06985094221208299,-0.076431078399532,0.007556332837883373,0.027782
2014-09-01,0.14891423376623378,0.14857385560344827,0.1410690926724138,0.1432895935483871,0.1486998515283843,-0.0002143822378494753,-0.0002143822378494753,0.07270706501592117,0.10333077912741828,-0.025186309208653057,0.23436449957331118,0.28107341699365396,-0.04979917976275228,-0.1288454777295035,0.049392885449436985,-0.031351
2014-10-01,0.027652124726477025,0.01848683259911894,0.02166726813186813,0.02136330598669623,0.0010983871681415932,-0.02655373755833543,-0.02655373755833543,0.0228919242949166,0.0005772587239514237,0.01375180782912433,0.07025988976706121,0.0024145591764905827,0.04524675140422585,0.0014135120260572176,-0.003129204752738257,-0.0221
2014-11-01,0.06184702396514162,0.06035662555066079,0.05862033626373626,0.041628248351648356,0.06748296420581656,0.005635940240674944,0.005635940240674944,0.10052727684753404,-0.034595259693836033,0.04849009083892275,0.3329149325720284,-0.06096543166248425,0.12008180607777685,-0.01151556033182588,-0.005136023407034673,-0.030871
2014-12-01,-0.0004181293859649111,-0.027799655097613882,-0.01049781263616558,-0.0460806288209607,-0.08811484716157206,-0.08769671777560714,-0.08769671777560714,0.17915169679770404,-0.20857824175118278,0.1587590403289334,0.639491014701778,-0.4705578043013722,0.43408140241882354,0.25073677086462043,0.022057026351944398,0.243695
2015-01-01,0.060494928888888896,0.0694470087912088,0.06749043736263736,0.08139947787610619,0.13262468260869564,0.07212975371980675,0.07212975371980675,0.006624708634231036,0.05204503420661566,-0.07981683026492348,0.02000607693318468,0.1561695649680228,-0.17265081874815924,-0.030575221457764923,-0.02742178380297544,-0.159492
2015-02-01,0.056623719457013576,0.06858372869955157,0.058037302222222226,0.08169785135135137,0.138077,0.08145328054298642,0.08145328054298642,0.03818206681480096,0.039964628861375084,-0.04534623731769405,0.11897547562153954,0.11929480068137477,-0.10272160966117083,-0.05105274756461986,-0.03373850827686098,-0.091261
2015-03-01,0.22037865022421524,0.21719123385300668,0.2375109539473684,0.23694511738148985,0.27726917787418653,0.056890527649971295,0.056890527649971295,0.150263932528915,0.10363382794104159,-0.03627412473577085,0.5219223926551677,0.2920021641020112,-0.06728322214195748,-0.12640711423617668,-0.02549634112058108,0.094413
2015-04-01,0.20826217439293596,0.1811849054054054,0.19522539347826087,0.18488699777282852,0.16948499116997792,-0.038777183222958034,-0.038777183222958034,0.18368770975168824,0.03345768152100548,-0.006667192168490321,0.658484492504043,0.03462712276429247,0.011927629087560065,-0.06554436000771124,0.05839110328196684,0.011267
2015-05-01,0.20632713288288287,0.25756704751131226,0.24814452455357142,0.29736277628635344,0.36200206222222225,0.15567492933933938,0.15567492933933938,0.07047896258712072,0.23360356006689686,-0.13696604772425602,0.2266888292984235,0.8260953944849332,-0.2857406293230179,-0.19922476936812528,-0.004542444779079946,0.128847
2015-06-01,-0.061156220183486244,-0.07722233793103449,-0.08490655227272727,-0.08759506711409396,-0.14255781838565024,-0.081401598202164,-0.081401598202164,-0.07111177047006212,-0.04743139857548928,0.10202595911457824,-0.19852426367917264,-0.12781481678023465,0.2668828836747361,0.055690460200036096,0.016479167024676666,0.016045
2015-07-01,-0.20683061050328228,-0.1855744382022472,-0.18137398434004473,-0.1748435234899329,-0.17875028035320087,0.028080330150081406,0.028080330150081406,-0.1433076614710096,-0.02499027358800765,0.008930815568863881,-0.3712548486487889,-0.051705594888972084,-0.012974259789607645,0.09881754751267935,-0.11632461539619143,-0.021003
2015-08-01,-0.11650245575221238,-0.13421276062639823,-0.11646037155963304,-0.13515451851851853,-0.19309892448512586,-0.07659646873291348,-0.07659646873291348,-0.1468352314296315,0.013984063213972497,-0.00022727312201220595,-0.37898979223789875,0.029287366670527337,-0.008416205297824941,-2.270412220295448e-05,0.09571289553740714,0.055719
2015-09-01,-0.06096544843049327,-0.05756630066815146,-0.04458404398148148,-0.04613242396313365,0.006932532731376974,0.06789798116187025,0.06789798116187025,-0.05112136540270551,0.01596870240352799,-0.01935520317808026,-0.14565751447585362,0.1162304841728321,-0.048358510441657065,0.07398662593570382,-0.09930054584392689,0.001307
2015-10-01,0.20536339198218262,0.21023183116883115,0.22456916027088036,0.2282352914798206,0.2758638738938053,0.07050048191162267,0.07050048191162267,0.13719137060674425,0.10832750937427393,-0.07939463010957692,0.4706206718907988,0.33408693117367205,-0.16736611602854667,-0.1322029563798709,0.01743848910558765,-0.14162
2015-11-01,0.09446658552631579,0.09713467307692307,0.13383625379609546,0.10617037796976242,0.12533718987341774,0.030870604347101954,0.030870604347101954,0.03822873415842065,0.1198509093231841,-0.03368866477514576,0.11912637967407025,0.4247797544452552,-0.07582635710515373,-0.05119596738637455,-0.030721235683480175,0.009726
2015-12-01,0.09376035924369748,0.08162041684210528,0.0708858523206751,0.07850160377358491,0.06717486974789917,-0.02658548949579831,-0.02658548949579831,0.03920449136841486,0.06814796521129995,-0.03114732363522621,0.1222847075308342,0.23878480055116902,-0.07532913050274459,0.003754824070465679,0.0011955634028764095,0.002693
2016-01-01,-0.2887802206185567,-0.291321385106383,-0.29679629350104814,-0.2968115376569038,-0.32106216244725744,-0.032281941828700755,-0.032281941828700755,-0.24683464721673487,-0.08567222036704081,0.07930462581562092,-0.572760891682075,-0.19735650826604134,0.1914008738059163,0.17989286326306986,-0.0067513760492020625,-0.071008
2016-02-01,0.006286981171548117,-0.010119726293103449,-0.021048572025052194,-0.022692993736951984,-0.0469598141025641,-0.05324679527411222,-0.05324679527411222,-0.023870959118289736,0.005180153561026302,0.01219503185418569,-0.06991701150130658,-0.0015193819467730352,0.03438153985469983,-0.01371399172584764,0.033316871185636865,0.004309
2016-03-01,0.16529799579831933,0.17847754157782514,0.19038960914760913,0.19487888958333333,0.2369446257928118,0.07164662999449248,0.07164662999449248,0.13827854183224653,0.06402604946663382,-0.05576648678249263,0.47484250868448674,0.21477243329089313,-0.13541847392433182,-0.06003615437787757,-0.05759797532312538,-0.120814
2016-04-01,0.004758453389830508,0.008207856223175967,0.004619341719077568,-0.0039357526205450735,-0.03474009766454352,-0.03949855105437403,-0.03949855105437403,-0.02081646550570826,0.03899003780441279,0.001318198548963423,-0.061158441108505435,0.12355341059051117,0.009795563849510636,0.00889533965891065,0.04063096933046606,0.010854
2016-05-01,-0.037012139186295506,-0.021716148936170212,-0.021507840085287847,-0.008723909282700419,0.0032854491525423726,0.04029758833883788,0.04029758833883788,-0.0023737705695046074,-0.029814281458044323,0.00377791973465591,-0.007104420724055038,-0.06534024961913609,0.0011225105742649344,0.015291567974339282,-0.04246320436362805,0.00618
2016-06-01,0.043572898089171974,0.05137836989247312,0.055118905376344084,0.06899897684210525,0.07431901464435146,0.03074611655517949,0.03074611655517949,0.022795639374070475,0.05139842293855179,-0.015224664963235823,0.06995768719844775,0.166562634317162,-0.05352686448710675,-0.031473187272377134,-0.04057730065829723,0.002241
2016-07-01,0.013996585461689586,0.00488307874015748,0.003217821705426357,-0.01078301941747573,-0.04176743253968254,-0.05576401800137213,-0.05576401800137213,0.015864534035274103,-0.023450896576756364,0.036254373815075125,0.04835264526679395,-0.07854249372457645,0.08414066798175135,0.0269127563599576,0.04782367647566743,0.001935
2016-08-01,0.06290549115913556,0.05576883333333333,0.05644773887814313,0.04151325433526012,0.03511355381604697,-0.027791937343088588,-0.027791937343088588,0.04327901286414648,0.023445870387268863,0.0051151050231270645,0.13553732220441717,0.07948020455100013,0.01778332921127479,-0.010197945865732194,-0.0036574785706471324,0.000485
2016-09-01,0.005346746093749999,-0.00044240740740740785,-0.007728877159309021,-0.008058452975047984,-0.02229285686653772,-0.02763960296028772,-0.02763960296028772,-0.020132454566655023,0.030604442521627195,-0.0004923638150071685,-0.05918957651978696,0.10116734293648033,0.0036290148753270746,0.0030275419080885158,0.043668633586415595,-0.001225
2016-10-01,0.04256530919765166,0.04570562790697674,0.03706449809160305,0.03915062109375,0.027447230174081235,-0.015118079023570426,-0.015118079023570426,0.02959980254495953,0.020008974379647437,0.0044328253107930315,0.09145378638397772,0.04024979168202636,0.01362183771742731,-0.0303799018405575,0.03294124707918411,0.001046
2016-11-01,0.0358943578336557,0.03905468725868726,0.0324302680608365,0.021554940384615386,0.022244449523809523,-0.013649908309846179,-0.013649908309846179,0.04573256466418618,-0.004723909023253814,0.022273016464233963,0.14356774457620136,-0.027510109572786434,0.05614541034794085,0.004828085792828896,0.03333382976732313,-0.011226
2016-12-01,-0.018622475000000003,-0.035803727447216896,-0.04523046679316888,-0.05098722135922331,-0.08221342610364683,-0.06359095110364683,-0.06359095110364683,-0.04749088501910104,0.020101641806106407,0.019191029420619454,-0.1358136127674221,0.057480330897402565,0.057480371848946055,0.007135993784082473,0.12331199383150837,0.001331
2017-01-01,-0.009080468330134357,-0.014539100760456275,-0.0213754713740458,-0.031840919921875,-0.04266645703125,-0.03358598870111564,-0.03358598870111564,0.015164871246478251,-0.04153257212696948,0.0365394796980163,0.046188021214987884,-0.1277473161154633,0.09954694585307355,0.023573053772968366,0.05508061964035016,0.038574
2017-02-01,0.04225938104448743,0.04163963147792707,0.03896423506743738,0.041504507812499994,0.0372817648221344,-0.004977616222353036,-0.004977616222353036,0.026734969549289556,0.016859206688747852,-0.0011817747340325813,0.08236829348759511,0.046285245212367654,-0.0049205518813215665,-0.024951172518062337,-0.016495196982763805,-0.009796
2017-03-01,-0.02140485440613027,-0.02204471017274472,-0.018230017543859653,-0.01711134046692607,-0.027775368836291912,-0.006370514430161643,-0.006370514430161643,-0.004267100035700966,-0.020225663339816125,0.01690830856663017,-0.012746753374924813,-0.05424914949909232,0.0314159141542949,0.08587378980219151,-0.040409901949976956,0.027686
2017-04-01,-0.04727917017208413,-0.057690576402321087,-0.05372125147347741,-0.05767495945945947,-0.07022765674603175,-0.022948486573947623,-0.022948486573947623,-0.021746677046901586,-0.05182714428614299,0.04007006857915729,-0.0638315616471612,-0.13909648276175313,0.09669274554471796,0.1397126445556638,-0.06592648410091873,0.011881
2017-05-01,-0.08269839113680154,-0.07125440234375001,-0.07508612450592884,-0.066968990234375,-0.06838918749999999,0.014309203636801548,0.014309203636801548,-0.011449252205817273,-0.06607925600546771,0.05640316207595575,-0.033956001318766194,-0.15462982142189874,0.13529396661244042,0.11477577814042528,-0.04246217895712223,0.07754
2017-06-01,0.042507441005802706,0.04074116015625,0.04718364128256513,0.04013130460921844,0.03860577013752456,-0.0039016708682781467,-0.0039016708682781467,0.040214321102457484,-0.009586600759743935,-0.013506129302189196,0.12555957243572746,-0.032503695157598766,-0.028969370416263684,-0.011031515082962073,-0.024649349358507155,-0.008873
2017-07-01,0.02114690299823633,0.017271827768014062,-0.006327719858156027,-0.02617301081081081,-0.04215235650623886,-0.06329925950447518,-0.06329925950447518,0.03346072920099452,-0.034489967682180156,0.047220635585679016,0.10377851211393763,-0.10264154673870962,0.10825878104833597,-0.02458447495319971,0.09444991764372723,0.007288
2017-08-01,0.02738492730496454,0.028903768826619967,0.0343444255319149,0.037096267025089606,0.056800064516129026,0.029415137211164486,0.029415137211164486,0.029562812433118424,0.003910753453741256,-0.01176009145846113,0.09133615364819825,0.025486326780212343,-0.02691452402849759,-0.027544106361252485,0.004695076393466779,-0.004088
2017-09-01,0.0008083169877408056,0.011981546875000002,0.016391438380281693,0.023122033568904594,0.03406607192982457,0.033257754942083766,0.033257754942083766,0.006186227793592902,0.003238177215662663,-0.024818626985172565,0.01867372836703529,0.009004047348741828,-0.06319998664111326,0.003353795725066222,-0.04894023632430411,-0.018824
2017-10-01,-0.02672115167548501,-0.015088625874125874,-0.007483956293706295,-0.012924507092198582,-0.03592654101221641,-0.009205389336731398,-0.009205389336731398,0.016051601842747454,-0.05665963100757554,-0.010134878617972132,0.04893190305156048,-0.13423924730097103,-0.010543212317913997,0.08396173787951211,-0.08915262853492689,0.002006
2017-11-01,-0.06592638421052632,-0.06521923076923077,-0.06776987478260871,-0.06744980944055945,-0.07064697409326426,-0.0047205898827379356,-0.0047205898827379356,-0.022651536159892793,-0.05527855788017788,0.033761693622661904,-0.0664269545325088,-0.14835883383316795,0.0756813888180412,0.06530024659668565,0.007820171270618292,-0.004361
2017-12-01,-0.017179948763250883,-0.01399240597539543,-0.014847704152249135,-0.016099816578483243,-0.028094208333333332,-0.010914259570082449,-0.010914259570082449,0.0038598148076136596,-0.030130181862409344,-0.005433107191486042,0.011624196438067225,-0.06849034072800886,-0.012576742899805482,0.04949074321304914,-0.04251933081972181,0.057463
2018-01-01,-0.012138501748251748,-0.02387041093474427,-0.02736227979274611,-0.0427869188712522,-0.04701515789473684,-0.034876656146485094,-0.034876656146485094,0.051117559293342385,-0.07423924595018061,0.0729255821010728,0.1613252629156301,-0.18853478536673518,0.18616019087917302,0.1278510963030659,0.007298266783114293,0.105482
2018-02-01,-0.05999161443661972,-0.053501845195729536,-0.05058093379790941,-0.041152519784172656,-0.027635814360770578,0.03235580007584914,0.03235580007584914,-0.06191933760183932,0.00012302951598908152,-0.018424162109496933,-0.17449339870926084,0.002732705682224168,-0.0405520441802637,0.0043922516131307265,-0.08234398266000509,-0.020974
2018-03-01,0.019930572953736653,0.030446955035971227,0.04193151063829787,0.04903504864864865,0.09411155105633803,0.07418097810260138,0.07418097810260138,-0.02051135293515194,0.06814498307375882,-0.059171730564454794,-0.06028054145390671,0.21096568781222502,-0.13352171887207187,-0.06278590596039324,-0.04637615581420218,-0.084347
2018-04-01,-0.052666082437275996,-0.03890125357142857,-0.04225477580071175,-0.04896803260869566,-0.03352893321616871,0.019137149221107284,0.019137149221107284,-0.03342535964396698,-0.010385348354905122,0.014134589370391692,-0.09696165956898406,-0.03320972188167537,0.036397152162296775,0.029569053886557617,0.008660985579041824,-0.011573
2018-05-01,-0.015804873889875663,0.004747443859649123,-9.180877192982244e-05,0.001933497326203208,-0.055467562822719446,-0.03966268893284378,-0.03966268893284378,-0.0015454346838300603,-0.023204490734523242,-0.0047776311933585,-0.004629142637471828,-0.05323330394637449,-0.010635602779316411,0.14936743858566914,-0.010467390800122711,0.008619
2018-06-01,-0.10543976274165202,-0.11587575837742504,-0.11430646434782607,-0.11489873083778965,-0.10891986402753871,-0.0034801012858866887,-0.0034801012858866887,-0.07867616537585398,-0.0399768421321296,0.03604825865596517,-0.2179456797971081,-0.10952668305072655,0.08981271373009125,0.10971693954746531,-0.019652455060243046,0.030764
2018-07-01,0.01973890262751159,0.003497569875776398,-0.00131456055900621,-0.009242888372093023,-0.02578959196290572,-0.045528494590417315,-0.045528494590417315,0.017662559512504616,-0.01422990602950236,0.030116236469438507,0.05392908668130292,-0.002353432536909339,0.06136758721012581,0.0020841552640362693,0.05509227690389884,-0.043293
2018-08-01,-0.07675820336391437,-0.08288091551459292,-0.08791723773006135,-0.09400198318042813,-0.07470420426829268,0.002053999095621692,0.002053999095621692,-0.05431587100280333,-0.02535671689542962,0.024599261906759873,-0.15425721491454591,-0.04616748608543009,0.054043383840649994,0.012696330829053082,0.07020181009425874,0.02999
2018-09-01,-0.0006709468085106384,0.00010521580547112524,-0.0009925738203957386,-0.010014176560121766,-0.02048166363636364,-0.019810716827853,-0.019810716827853,0.029605927609486216,-0.03969984084367051,0.016677393423743414,0.09147326559703561,-0.09577320743815843,0.04591405532547155,0.015413646105782997,0.04529194193902075,0.017919
2018-10-01,-0.08395928700906344,-0.09769668381240544,-0.09674618939393939,-0.10265892447129908,-0.10374469381598794,-0.019785406806924505,-0.019785406806924505,-0.08201219575371732,-0.0051558833765371626,0.06174378767009103,-0.22641020055344863,0.017522106006801597,0.13125899296758892,0.00027001167404505644,0.10157327956238826,0.066569
2018-11-01,0.046974021084337354,0.05673705120481927,0.049235700751879705,0.06001790868263473,0.07189549177877429,0.024921470694436933,0.024921470694436933,0.0024982543429679094,0.06885231912159995,-0.049437144912330755,0.007513502445483322,0.20019334301882385,-0.11315722818811025,-0.06272216640067263,-0.028531148692589547,-0.058301
2018-12-01,-0.04280346696696697,-0.051470808095952024,-0.04148260902255639,-0.03646999552238806,-0.03685737462686567,0.005946092340101301,0.005946092340101301,-0.04305274828656569,0.003753731816634298,0.006483464472318179,-0.12367742740843757,0.005053154406847948,0.01586635967356309,0.021497795281536947,0.02059770991992016,-0.005105
